,Unnamed: 0,PID,średnia_na_rozgrywce,średnia_na_obronie,Kokosy_na_Obronie,częściówka,końcówka,szlemik,Wpadka,PID,liczba_rozdan_na_rozgrywce,liczba_rozdan_na_obronie,liczba_rozdan_Kokosy_na_Obronie,liczba_rozdan_częściówka,liczba_rozdan_końcówka,liczba_rozdan_szlemik,liczba_rozdan_Wpadka
61,61,1536,50.05367647058824,53.07124031007751,69.84846153846154,47.86392857142857,49.69967213114754,45.075,31.36576923076923,01536,68,129,52,56,61,2,26
62,62,1538,43.00558139534884,47.74415584415584,71.2978313253012,45.703272727272726,45.01201342281879,50.43999999999999,20.973370786516853,01538,215,231,83,110,149,15,89
63,63,1548,46.9148167539267,46.37558375634518,71.78333333333333,45.37555555555555,45.53064,40.21625,28.291944444444443,01548,191,197,66,117,125,8,72
64,64,1562,36.09777777777778,35.329142857142855,48.68,42.17388888888889,27.973125,22.036666666666665,28.00375,01562,18,35,8,18,16,3,8
65,65,1593,55.91279411764706,51.9224,74.80193548387098,52.07568181818181,53.94658536585366,50.27833333333333,27.26571428571429,01593,68,75,31,44,41,6,21
66,66,1596,52.44875,46.6984375,71.80222222222223,56.62636363636364,41.35923076923076,22.85333333333333,28.321111111111108,01596,24,32,9,22,13,3,9
67,67,1607,59.00301886792453,44.77740740740741,73.46058823529411,52.91761904761905,48.32173913043479,62.78625,30.66333333333333,01607,53,54,17,21,46,8,15
68,68,1616,40.09917808219178,47.9328813559322,69.76230769230769,42.477714285714285,46.76233333333333,23.432,25.964166666666667,01616,73,59,26,35,30,5,36
69,69,1623,43.249607843137255,51.22741935483871,72.365,45.27324324324324,43.88125,56.55,25.14777777777778,01623,51,62,24,37,32,2,18
70,70,1628,50.91289855072464,45.33179104477612,70.07125,47.602916666666665,49.044,30.765,25.467272727272725,01628,69,67,24,48,40,2,22
71,71,1629,45.16639344262296,51.88688311688312,73.55099999999999,45.60829787234043,44.80694444444444,54.6775,27.07428571428571,01629,61,77,30,47,36,4,21
72,72,1633,51.478764044943816,51.553333333333335,63.152830188679246,48.48316666666667,56.012790697674426,51.3575,34.57567567567568,01633,89,108,53,60,43,4,37
73,73,1637,43.46060000000001,39.43171875,63.83894736842105,42.893,37.08666666666667,29.426666666666662,22.97375,01637,50,64,19,40,33,6,16
74,74,1638,43.46060000000001,39.43171875,63.83894736842105,42.893,37.08666666666667,29.426666666666662,22.97375,01638,50,64,19,40,33,6,16
75,75,1651,58.11142857142857,54.16923076923077,74.436,48.567647058823525,74.84866666666667,38.9,25.12,01651,28,26,10,17,15,3,9
76,76,1660,55.21758620689655,47.1064,69.372,51.1576923076923,62.236666666666665,4.02,26.536363636363635,01660,29,25,10,13,18,2,11
77,77,1671,45.236,47.64982905982906,73.87454545454545,42.77745762711864,42.84633333333333,46.3,30.41276595744681,01671,100,117,44,59,60,7,47
78,78,1676,33.4336,45.60121212121212,80.37285714285714,51.878461538461536,35.346363636363634,14.99,21.62,01676,25,33,7,13,22,3,13
79,79,1682,48.91818181818182,43.71566666666667,65.53857142857143,52.26444444444444,40.33625,26.175,32.26777777777777,01682,22,30,7,18,16,2,9
80,80,1708,51.97833333333333,51.191929824561406,73.45217391304348,50.204324324324325,55.18625,30.765,20.60705882352941,01708,54,57,23,37,32,2,17
81,81,1737,42.318688524590165,47.501333333333335,64.61877551020409,45.69371794871795,41.24627906976744,50.618,26.79128205128205,01737,122,135,49,78,86,5,39
82,82,1738,43.270515463917526,48.55264150943396,62.62682926829268,47.04838709677419,42.61805970149253,53.696666666666665,28.087333333333333,01738,97,106,41,62,67,3,30
83,83,1768,46.56378151260504,53.19247933884297,74.08095238095238,51.02231884057971,54.01432835820896,62.32375,22.738703703703703,01768,119,121,42,69,67,8,54
84,84,1795,51.20791666666667,41.56360655737705,58.341111111111104,43.615161290322575,48.07511627906977,84.23,27.480625,01795,48,61,18,31,43,1,16
85,85,1821,41.673545454545454,44.63898305084746,62.53316455696202,45.76615942028985,41.66097014925373,41.28923076923077,25.30217391304348,01821,220,236,79,138,134,13,92
86,86,1824,55.29354545454545,54.08,75.955,57.3996875,56.49575757575758,40.364,28.265,01824,110,87,30,64,66,5,32
87,87,1829,42.203125,44.437087378640776,63.65045454545455,46.555299145299145,41.22434426229509,41.28923076923077,25.537625,01829,192,206,66,117,122,13,80
88,88,1849,44.648455284552846,45.53121495327103,66.6226923076923,48.41818181818181,46.524268292682926,33.84,23.73348837209302,01849,123,107,26,77,82,2,43
89,89,1869,44.01247191011236,49.26419047619047,76.4525,50.001250000000006,43.843859649122805,34.483333333333334,26.44883720930233,01869,89,105,32,56,57,6,43
90,90,1873,53.77506329113925,57.46559523809523,77.1730303030303,57.08063829787234,51.86915254237289,58.36666666666667,29.06952380952381,01873,79,84,33,47,59,3,21
91,91,1891,54.75670731707317,52.63228915662651,75.67391304347827,55.72428571428572,50.29313432835821,48.89625,34.818333333333335,01891,82,83,23,49,67,8,18
92,92,1893,50.92140625,54.33442307692307,73.23111111111112,52.329130434782606,55.32928571428572,63.0325,27.8855,01893,64,52,18,46,28,4,20
93,93,1920,51.73880952380953,60.38619047619047,76.73166666666667,52.931666666666665,59.103529411764704,53.75333333333333,26.956875,01920,42,42,24,24,17,3,16
94,94,1928,58.38620689655173,52.60294117647059,75.99095238095238,56.23222222222222,52.6285,63.09,31.426,01928,58,51,21,27,40,6,15
95,95,1937,42.51475,44.9521686746988,68.72121212121213,51.34916666666666,36.97581818181818,11.246666666666668,26.34527777777778,01937,80,83,33,36,55,3,36
96,96,1938,46.10076023391812,52.32860465116279,73.66311111111112,55.495816326530615,48.51533333333334,27.394,21.75210526315789,01938,171,129,45,98,90,10,57
97,97,1953,39.45045454545454,45.09096774193548,72.46777777777778,42.45882352941176,36.15076923076923,99.5,24.78923076923077,01953,22,31,9,17,13,1,13
