,wk,średnia_na_rozgrywcecat,średnia_na_obroniecat,Kokosy_na_Obroniecat,częściówkacat,końcówkacat,szlemikcat,Wpadkacat,liczba_rozdan_na_rozgrywcecat,liczba_rozdan_na_obroniecat,liczba_rozdan_Kokosy_na_Obroniecat,liczba_rozdan_częściówkacat,liczba_rozdan_końcówkacat,liczba_rozdan_szlemikcat,liczba_rozdan_Wpadkacat
405,1.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
406,1.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
407,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
408,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
409,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
410,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
411,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
412,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
413,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
414,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
415,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
416,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
417,0.0,3,3,3,3,3,2,3,2,2,1,2,3,2,2
418,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
419,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
420,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
421,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
422,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
423,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
424,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
425,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
426,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
427,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
428,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
429,0.0,2,4,3,3,2,2,3,2,2,2,2,3,1,2
430,2.5,3,4,3,4,4,2,2,2,1,1,2,2,2,2
431,2.5,3,4,3,4,4,2,2,2,1,1,2,2,2,2
432,2.5,3,4,3,4,4,2,2,2,1,1,2,2,2,2
433,2.5,3,4,3,4,4,2,2,2,1,1,2,2,2,2
434,2.5,3,4,3,4,4,2,2,2,1,1,2,2,2,2
435,2.0,3,4,3,4,4,2,2,2,1,1,2,2,2,2
436,2.0,3,4,3,4,4,2,2,2,1,1,2,2,2,2
437,2.0,3,4,3,4,4,2,2,2,1,1,2,2,2,2
438,2.0,3,4,3,4,4,2,2,2,1,1,2,2,2,2
439,2.0,3,4,3,4,4,2,2,2,1,1,2,2,2,2
440,2.0,3,4,3,4,4,2,2,2,1,1,2,2,2,2
441,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
442,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
443,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
444,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
445,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
446,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
447,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
448,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
449,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
450,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
451,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
452,4.0,2,3,3,2,2,4,1,2,2,1,3,3,1,2
453,2.5,2,3,4,2,3,4,1,1,0,0,1,1,0,0
454,2.5,2,3,4,2,3,4,1,1,0,0,1,1,0,0
455,2.5,2,3,4,2,3,4,1,1,0,0,1,1,0,0
456,2.5,2,3,4,2,3,4,1,1,0,0,1,1,0,0
457,2.5,2,3,4,2,3,4,1,1,0,0,1,1,0,0
458,3.0,4,3,2,4,3,2,3,2,2,1,3,2,2,1
459,3.0,4,3,2,4,3,2,3,2,2,1,3,2,2,1
460,3.0,4,3,2,4,3,2,3,2,2,1,3,2,2,1
461,3.0,4,3,2,4,3,2,3,2,2,1,3,2,2,1
462,3.0,4,3,2,4,3,2,3,2,2,1,3,2,2,1
463,3.0,4,3,2,4,3,2,3,2,2,1,3,2,2,1
464,2.5,4,3,2,4,3,2,3,2,2,1,3,2,2,1
465,2.5,4,3,2,4,3,2,3,2,2,1,3,2,2,1
466,2.5,4,3,2,4,3,2,3,2,2,1,3,2,2,1
467,2.5,4,3,2,4,3,2,3,2,2,1,3,2,2,1
468,2.5,4,3,2,4,3,2,3,2,2,1,3,2,2,1
469,2.5,4,3,2,4,3,2,3,2,2,1,3,2,2,1
470,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
471,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
472,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
473,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
474,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
475,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
476,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
477,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
478,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
479,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
480,1.5,4,4,3,4,3,2,3,2,2,1,3,2,2,1
481,2.0,4,4,3,4,3,2,3,2,2,1,3,2,2,1
482,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
483,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
484,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
485,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
486,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
487,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
488,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
489,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
490,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
491,1.5,1,1,1,3,0,1,1,2,1,1,2,2,1,2
492,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
493,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
494,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
495,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
496,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
497,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
498,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
499,1.5,3,2,2,2,2,4,2,1,1,1,1,1,1,1
500,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
501,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
502,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
503,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
504,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
505,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
506,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
507,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
508,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
509,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
510,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
511,2.0,3,1,2,3,2,3,2,2,2,1,3,3,2,2
512,3.0,2,3,4,2,3,2,2,2,1,0,2,2,2,2
513,3.0,2,3,4,2,3,2,2,2,1,0,2,2,2,2
514,3.0,2,3,4,2,3,2,2,2,1,0,2,2,2,2
515,3.0,2,3,4,2,3,2,2,2,1,0,2,2,2,2
516,3.0,2,3,4,2,3,2,2,2,1,0,2,2,2,2
517,2.5,2,3,4,2,3,2,2,2,1,0,2,2,2,2
518,2.5,2,3,4,2,3,2,2,2,1,0,2,2,2,2
519,2.5,2,3,4,2,3,2,2,2,1,0,2,2,2,2
520,2.5,2,3,4,2,3,2,2,2,1,0,2,2,2,2
521,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
522,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
523,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
524,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
525,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
526,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
527,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
528,2.5,1,1,1,1,0,2,4,2,1,0,2,1,0,1
529,0.0,1,0,0,2,0,4,1,0,0,0,0,0,0,0
530,0.0,1,0,0,2,0,4,1,0,0,0,0,0,0,0
531,0.0,1,0,0,2,0,4,1,0,0,0,0,0,0,0
532,0.0,1,0,0,2,0,4,1,0,0,0,0,0,0,0
533,0.0,1,0,0,2,0,4,1,0,0,0,0,0,0,0
534,0.0,1,0,0,2,0,4,1,0,0,0,0,0,0,0
535,1.5,3,2,1,3,3,0,3,1,1,1,1,2,0,1
536,1.5,3,2,1,3,3,0,3,1,1,1,1,2,0,1
537,1.5,3,2,1,3,3,0,3,1,1,1,1,2,0,1
538,1.5,3,2,1,3,3,0,3,1,1,1,1,2,0,1
539,1.5,3,2,1,3,3,0,3,1,1,1,1,2,0,1
540,1.0,3,2,1,3,3,0,3,1,1,1,1,2,0,1
541,1.0,3,2,1,3,3,0,3,1,1,1,1,2,0,1
542,1.5,3,2,1,3,3,0,3,1,1,1,1,2,0,1
543,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
544,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
545,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
546,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
547,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
548,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
549,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
550,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
551,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
552,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
553,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
554,4.0,1,2,2,2,1,3,1,2,2,1,3,2,1,1
555,1.5,1,1,1,1,1,2,0,1,1,0,1,1,0,0
556,1.5,1,1,1,1,1,2,0,1,1,0,1,1,0,0
557,1.5,1,1,1,1,1,2,0,1,1,0,1,1,0,0
558,1.5,1,1,1,1,1,2,0,1,1,0,1,1,0,0
559,1.5,1,1,1,1,1,2,0,1,1,0,1,1,0,0
560,1.5,1,1,1,1,1,2,0,1,1,0,1,1,0,0
561,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
562,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
563,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
564,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
565,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
566,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
567,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
568,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
569,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
570,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
571,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
572,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
573,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
574,2.5,1,3,2,2,3,2,1,3,2,2,3,3,2,3
575,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
576,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
577,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
578,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
579,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
580,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
581,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
582,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
583,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
584,2.5,3,1,1,2,3,3,1,2,1,1,2,2,1,1
585,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
586,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
587,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
588,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
589,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
590,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
591,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
592,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
593,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
594,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
595,4.0,3,1,1,2,3,3,1,2,1,1,2,2,1,2
596,1.0,2,1,1,2,1,3,1,1,1,0,1,1,0,0
597,1.0,2,1,1,2,1,3,1,1,1,0,1,1,0,0
598,0.5,2,1,1,2,1,3,1,1,1,0,1,1,0,0
599,0.5,2,1,1,2,1,3,1,1,1,0,1,1,0,0
600,0.5,2,1,1,2,1,3,1,1,1,0,1,1,0,0
601,0.5,2,1,1,2,1,3,1,1,1,0,1,1,0,0
602,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
604,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
605,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
606,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
607,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
608,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
609,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
610,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
611,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
612,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
613,3.0,0,0,2,0,0,1,1,2,1,1,2,2,0,2
614,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
615,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
616,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
617,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
618,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
619,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
620,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
621,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
622,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
623,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
624,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
625,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
626,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
627,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
628,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
629,2.0,0,1,1,1,1,1,3,3,2,2,4,3,3,3
630,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
631,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
632,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
633,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
634,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
635,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
636,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
637,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
638,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
639,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
640,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
641,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
642,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
643,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
644,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
645,4.0,3,3,2,2,2,2,2,3,3,2,4,3,4,2
646,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
647,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
648,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
649,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
650,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
651,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
652,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
653,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
654,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
655,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
656,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
657,1.0,1,1,1,1,2,1,2,3,1,1,3,2,2,2
658,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
659,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
660,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
661,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
662,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
663,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
664,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
665,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
666,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
667,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
668,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
669,3.0,1,2,4,1,2,1,1,3,1,1,2,2,2,3
670,1.5,4,3,2,4,3,4,2,3,2,2,3,3,2,2
671,1.5,4,3,2,4,3,4,2,3,2,2,3,3,2,2
672,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
673,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
674,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
675,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
676,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
677,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
678,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
679,0.5,4,3,2,4,3,4,2,3,2,2,3,3,2,2
680,0.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
681,0.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
682,1.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
683,0.0,4,3,2,4,3,4,2,3,2,2,3,3,2,2
684,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
685,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
686,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
687,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
688,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
689,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
690,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
691,3.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
692,3.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
693,3.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
694,3.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
695,3.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
696,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
697,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
698,4.0,4,4,4,3,4,3,2,3,2,2,3,3,3,2
699,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
700,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
701,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
702,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
703,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
704,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
705,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
706,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
707,2.5,2,1,1,1,2,3,2,2,1,1,2,2,1,1
708,4.0,4,4,4,4,3,4,4,0,0,0,0,1,0,0
709,4.0,4,4,4,4,3,4,4,0,0,0,0,1,0,0
710,4.0,4,4,4,4,3,4,4,0,0,0,0,1,0,0
711,4.0,4,4,4,4,3,4,4,0,0,0,0,1,0,0
712,3.0,4,4,3,4,4,4,1,1,0,0,1,1,0,0
713,3.0,4,4,3,4,4,4,1,1,0,0,1,1,0,0
714,3.0,4,4,3,4,4,4,1,1,0,0,1,1,0,0
715,3.0,4,4,3,4,4,4,1,1,0,0,1,1,0,0
716,3.0,4,4,3,4,4,4,1,1,0,0,1,1,0,0
717,2.0,2,3,3,4,2,3,0,1,0,0,1,1,1,1
718,2.0,2,3,3,4,2,3,0,1,0,0,1,1,1,1
719,2.0,2,3,3,4,2,3,0,1,0,0,1,1,1,1
720,2.0,2,3,3,4,2,3,0,1,0,0,1,1,1,1
721,2.0,2,3,3,4,2,3,0,1,0,0,1,1,1,1
722,2.0,2,3,3,4,2,3,0,1,0,0,1,1,1,1
723,2.5,1,2,3,1,2,2,3,2,2,1,2,3,2,2
724,2.5,1,2,3,1,2,2,3,2,2,1,2,3,2,2
725,2.5,1,2,3,1,2,2,3,2,2,1,2,3,2,2
726,2.5,1,2,3,1,2,2,3,2,2,1,2,3,2,2
727,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
728,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
729,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
730,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
731,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
732,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
733,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
734,2.0,1,2,3,1,2,2,3,2,2,1,2,3,2,2
735,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
736,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
737,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
738,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
739,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
740,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
741,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
742,0.0,0,0,2,0,0,0,3,2,1,0,1,1,0,2
743,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
744,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
745,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
746,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
747,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
748,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
749,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
750,2.5,1,1,1,3,2,2,0,2,1,1,2,2,1,2
751,2.0,1,1,1,3,2,2,0,2,1,1,2,2,1,2
752,2.0,1,1,1,3,2,2,0,2,1,1,2,2,1,2
753,2.0,1,1,1,3,2,2,0,2,1,1,2,2,1,2
754,2.5,1,0,0,1,1,1,1,2,1,0,2,2,0,1
755,2.5,1,0,0,1,1,1,1,2,1,0,2,2,0,1
756,2.5,1,0,0,1,1,1,1,2,1,0,2,2,0,1
757,2.5,1,0,0,1,1,1,1,2,1,0,2,2,0,1
758,2.0,1,0,0,1,1,1,1,2,1,0,2,2,0,1
759,2.0,1,0,0,1,1,1,1,2,1,0,2,2,0,1
760,2.0,1,0,0,1,1,1,1,2,1,0,2,2,0,1
761,2.0,1,0,0,1,1,1,1,2,1,0,2,2,0,1
762,2.0,1,0,0,1,1,1,1,2,1,0,2,2,0,1
763,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
764,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
765,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
766,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
767,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
768,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
769,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
770,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
771,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
772,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
773,1.5,1,3,3,3,3,4,1,3,2,1,2,2,2,3
774,1.5,1,3,3,3,3,4,1,3,2,1,2,2,2,3
775,2.0,1,3,3,3,3,4,1,3,2,1,2,2,2,3
776,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
777,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
778,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
779,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
780,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
781,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
782,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
783,2.5,3,4,4,2,3,4,3,2,2,1,3,2,2,1
784,2.0,3,4,4,2,3,4,3,2,2,1,3,2,2,1
785,2.0,3,4,4,2,3,4,3,2,2,1,3,2,2,1
786,2.0,3,4,4,2,3,4,3,2,2,1,3,2,2,1
787,2.0,3,4,4,2,3,4,3,2,2,1,3,2,2,1
788,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
789,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
790,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
791,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
792,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
793,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
794,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
795,3.0,3,4,4,3,4,4,3,2,2,2,2,2,1,2
796,2.5,3,4,4,3,4,4,3,2,2,2,2,2,1,2
797,2.5,3,4,4,3,4,4,3,2,2,2,2,2,1,2
798,2.5,3,4,4,3,4,4,3,2,2,2,2,2,1,2
799,2.5,3,4,4,3,4,4,3,2,2,2,2,2,1,2
800,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
801,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
802,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
803,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
804,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
805,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
806,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
807,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
808,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
809,3.0,2,2,2,1,2,3,1,3,3,2,3,4,2,3
